,sio2,tio2,al2o3,feo,fe2o3,mno,na2o,k2o,mgo,cao,p2o5,h2o,T,viscosity,Author,Year
2923,80.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,801.3087524414062,10,Ivanov O.G.,1969
2924,80.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,777.1429504394531,11,Ivanov O.G.,1969
2925,80.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,756.4287780761719,12,Ivanov O.G.,1969
2926,70.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,1549.4654296875,1,Ivanov O.G.,1969
2927,70.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,1311.2870849609376,2,Ivanov O.G.,1969
2928,70.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,1158.8310913085938,3,Ivanov O.G.,1969
2929,70.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,1052.87705078125,4,Ivanov O.G.,1969
2930,70.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,974.9643920898437,5,Ivanov O.G.,1969
2931,70.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,915.2621215820312,6,Ivanov O.G.,1969
2932,70.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,868.0537475585937,7,Ivanov O.G.,1969
2933,70.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,829.7889770507812,8,Ivanov O.G.,1969
2934,70.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,798.1461547851562,9,Ivanov O.G.,1969
2935,70.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,771.5431579589844,10,Ivanov O.G.,1969
2936,70.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,748.8648132324219,11,Ivanov O.G.,1969
2937,70.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,729.3022521972656,12,Ivanov O.G.,1969
2938,70.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,10.0,0.0,0.0,0.0,1420.5695556640626,2,Ivanov O.G.,1969
2939,70.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,10.0,0.0,0.0,0.0,1239.6544555664063,3,Ivanov O.G.,1969
2940,70.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,10.0,0.0,0.0,0.0,1117.7982543945313,4,Ivanov O.G.,1969
2941,70.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,10.0,0.0,0.0,0.0,1030.1395629882813,5,Ivanov O.G.,1969
2942,70.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,10.0,0.0,0.0,0.0,964.0541748046875,6,Ivanov O.G.,1969
2943,70.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,10.0,0.0,0.0,0.0,912.4507202148437,7,Ivanov O.G.,1969
2944,70.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,10.0,0.0,0.0,0.0,871.038916015625,8,Ivanov O.G.,1969
2945,70.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,10.0,0.0,0.0,0.0,837.0708374023437,9,Ivanov O.G.,1969
2946,70.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,10.0,0.0,0.0,0.0,808.7049926757812,10,Ivanov O.G.,1969
2947,70.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,10.0,0.0,0.0,0.0,784.6610778808594,11,Ivanov O.G.,1969
2948,70.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,10.0,0.0,0.0,0.0,764.0211853027344,12,Ivanov O.G.,1969
2949,60.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,20.0,0.0,0.0,0.0,1575.331884765625,1,Ivanov O.G.,1969
2950,60.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,20.0,0.0,0.0,0.0,1352.011328125,2,Ivanov O.G.,1969
2951,60.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,20.0,0.0,0.0,0.0,1206.7643188476563,3,Ivanov O.G.,1969
2952,60.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,20.0,0.0,0.0,0.0,1104.7406372070313,4,Ivanov O.G.,1969
2953,60.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,20.0,0.0,0.0,0.0,1029.1453002929688,5,Ivanov O.G.,1969
2954,60.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,20.0,0.0,0.0,0.0,970.88681640625,6,Ivanov O.G.,1969
2955,60.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,20.0,0.0,0.0,0.0,924.6147216796875,7,Ivanov O.G.,1969
2956,60.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,20.0,0.0,0.0,0.0,886.9748901367187,8,Ivanov O.G.,1969
2957,60.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,20.0,0.0,0.0,0.0,855.7577880859375,9,Ivanov O.G.,1969
2958,60.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,20.0,0.0,0.0,0.0,829.4487670898437,10,Ivanov O.G.,1969
2959,60.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,20.0,0.0,0.0,0.0,806.9745849609375,11,Ivanov O.G.,1969
2960,60.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,20.0,0.0,0.0,0.0,787.5538696289062,12,Ivanov O.G.,1969
2961,60.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,10.0,0.0,0.0,0.0,1431.9316162109376,1,Ivanov O.G.,1969
2962,60.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,10.0,0.0,0.0,0.0,1235.399755859375,2,Ivanov O.G.,1969
2963,60.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,10.0,0.0,0.0,0.0,1104.202490234375,3,Ivanov O.G.,1969
2964,60.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,10.0,0.0,0.0,0.0,1010.4038452148437,4,Ivanov O.G.,1969
2965,60.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,10.0,0.0,0.0,0.0,940.0075439453125,5,Ivanov O.G.,1969
2966,60.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,10.0,0.0,0.0,0.0,885.2267822265625,6,Ivanov O.G.,1969
2967,60.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,10.0,0.0,0.0,0.0,841.3845581054687,7,Ivanov O.G.,1969
2968,60.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,10.0,0.0,0.0,0.0,805.5019287109375,8,Ivanov O.G.,1969
2969,60.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,10.0,0.0,0.0,0.0,775.5916809082031,9,Ivanov O.G.,1969
2970,60.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,10.0,0.0,0.0,0.0,750.2773193359375,10,Ivanov O.G.,1969
2971,60.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,10.0,0.0,0.0,0.0,728.5751098632813,11,Ivanov O.G.,1969
2972,60.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,10.0,0.0,0.0,0.0,709.7634033203125,12,Ivanov O.G.,1969
2973,70.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,10.0,0.0,0.0,1569.5314697265626,1,Ivanov O.G.,1969
2974,70.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,10.0,0.0,0.0,1354.1244873046876,2,Ivanov O.G.,1969
2975,70.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,10.0,0.0,0.0,1212.4357055664063,3,Ivanov O.G.,1969
2976,70.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,10.0,0.0,0.0,1112.1518310546876,4,Ivanov O.G.,1969
2977,70.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,10.0,0.0,0.0,1037.4372314453126,5,Ivanov O.G.,1969
2978,70.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,10.0,0.0,0.0,979.6186889648437,6,Ivanov O.G.,1969
2979,70.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,10.0,0.0,0.0,933.54697265625,7,Ivanov O.G.,1969
2980,70.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,10.0,0.0,0.0,895.9723876953125,8,Ivanov O.G.,1969
2981,70.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,10.0,0.0,0.0,864.7427124023437,9,Ivanov O.G.,1969
2982,70.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,10.0,0.0,0.0,838.3758911132812,10,Ivanov O.G.,1969
2983,70.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,10.0,0.0,0.0,815.818212890625,11,Ivanov O.G.,1969
2984,70.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,10.0,0.0,0.0,796.2998413085937,12,Ivanov O.G.,1969
2985,60.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,20.0,0.0,0.0,1431.3771728515626,1,Ivanov O.G.,1969
2986,60.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,20.0,0.0,0.0,1276.3725341796876,2,Ivanov O.G.,1969
2987,60.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,20.0,0.0,0.0,1167.4265502929688,3,Ivanov O.G.,1969
2988,60.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,20.0,0.0,0.0,1086.665625,4,Ivanov O.G.,1969
2989,60.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,20.0,0.0,0.0,1024.4050048828126,5,Ivanov O.G.,1969
2990,60.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,20.0,0.0,0.0,974.9410766601562,6,Ivanov O.G.,1969
2991,60.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,20.0,0.0,0.0,934.6962646484375,7,Ivanov O.G.,1969
2992,60.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,20.0,0.0,0.0,901.312841796875,8,Ivanov O.G.,1969
2993,60.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,20.0,0.0,0.0,873.1739868164062,9,Ivanov O.G.,1969
2994,60.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,20.0,0.0,0.0,849.1337646484375,10,Ivanov O.G.,1969
2995,60.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,20.0,0.0,0.0,828.3574584960937,11,Ivanov O.G.,1969
2996,60.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,20.0,0.0,0.0,810.2226928710937,12,Ivanov O.G.,1969
2997,60.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,10.0,0.0,0.0,1360.8775390625,1,Ivanov O.G.,1969
2998,60.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,10.0,0.0,0.0,1206.472021484375,2,Ivanov O.G.,1969
2999,60.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,10.0,0.0,0.0,1098.0832885742188,3,Ivanov O.G.,1969
3000,60.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,10.0,0.0,0.0,1017.8077758789062,4,Ivanov O.G.,1969
3001,60.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,10.0,0.0,0.0,955.9634765625,5,Ivanov O.G.,1969
3002,60.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,10.0,0.0,0.0,906.8563598632812,6,Ivanov O.G.,1969
3003,60.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,10.0,0.0,0.0,866.918798828125,7,Ivanov O.G.,1969
3004,60.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,10.0,0.0,0.0,833.80185546875,8,Ivanov O.G.,1969
3005,60.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,10.0,0.0,0.0,805.8957885742187,9,Ivanov O.G.,1969
3006,60.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,10.0,0.0,0.0,782.0603088378906,10,Ivanov O.G.,1969
3007,60.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,10.0,0.0,0.0,761.4653686523437,11,Ivanov O.G.,1969
3008,60.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,10.0,0.0,0.0,743.4921936035156,12,Ivanov O.G.,1969
3009,70.0,0.0,0.0,0.0,0.0,10.0,20.0,0.0,0.0,0.0,0.0,0.0,1466.376806640625,1,Ivanov O.G.,1969
3010,70.0,0.0,0.0,0.0,0.0,10.0,20.0,0.0,0.0,0.0,0.0,0.0,1270.9050048828124,2,Ivanov O.G.,1969
3011,70.0,0.0,0.0,0.0,0.0,10.0,20.0,0.0,0.0,0.0,0.0,0.0,1139.44833984375,3,Ivanov O.G.,1969
3012,70.0,0.0,0.0,0.0,0.0,10.0,20.0,0.0,0.0,0.0,0.0,0.0,1044.9850219726563,4,Ivanov O.G.,1969
3013,70.0,0.0,0.0,0.0,0.0,10.0,20.0,0.0,0.0,0.0,0.0,0.0,973.8256591796875,5,Ivanov O.G.,1969
3014,70.0,0.0,0.0,0.0,0.0,10.0,20.0,0.0,0.0,0.0,0.0,0.0,918.2936767578125,6,Ivanov O.G.,1969
3015,70.0,0.0,0.0,0.0,0.0,10.0,20.0,0.0,0.0,0.0,0.0,0.0,873.7504028320312,7,Ivanov O.G.,1969
3016,70.0,0.0,0.0,0.0,0.0,10.0,20.0,0.0,0.0,0.0,0.0,0.0,837.227880859375,8,Ivanov O.G.,1969
3017,70.0,0.0,0.0,0.0,0.0,10.0,20.0,0.0,0.0,0.0,0.0,0.0,806.738623046875,9,Ivanov O.G.,1969
3018,70.0,0.0,0.0,0.0,0.0,10.0,20.0,0.0,0.0,0.0,0.0,0.0,780.901708984375,10,Ivanov O.G.,1969
3019,70.0,0.0,0.0,0.0,0.0,10.0,20.0,0.0,0.0,0.0,0.0,0.0,758.7277587890625,11,Ivanov O.G.,1969
3020,70.0,0.0,0.0,0.0,0.0,10.0,20.0,0.0,0.0,0.0,0.0,0.0,739.4894165039063,12,Ivanov O.G.,1969
3021,60.0,0.0,0.0,0.0,0.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,1423.40146484375,1,Ivanov O.G.,1969
3022,60.0,0.0,0.0,0.0,0.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,1237.7619995117188,2,Ivanov O.G.,1969
3023,60.0,0.0,0.0,0.0,0.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,1112.4262451171876,3,Ivanov O.G.,1969
3024,60.0,0.0,0.0,0.0,0.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,1022.116064453125,4,Ivanov O.G.,1969
3025,60.0,0.0,0.0,0.0,0.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,953.9493774414062,5,Ivanov O.G.,1969
3026,60.0,0.0,0.0,0.0,0.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,900.6714233398437,6,Ivanov O.G.,1969
3027,60.0,0.0,0.0,0.0,0.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,857.8845581054687,7,Ivanov O.G.,1969
3028,60.0,0.0,0.0,0.0,0.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,822.7677978515625,8,Ivanov O.G.,1969
3029,60.0,0.0,0.0,0.0,0.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,793.4282592773437,9,Ivanov O.G.,1969
3030,60.0,0.0,0.0,0.0,0.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,768.5487731933594,10,Ivanov O.G.,1969
3031,60.0,0.0,0.0,0.0,0.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,747.1840881347656,11,Ivanov O.G.,1969
3032,60.0,0.0,0.0,0.0,0.0,10.0,30.0,0.0,0.0,0.0,0.0,0.0,1386.3332275390626,1,Ivanov O.G.,1969
3033,60.0,0.0,0.0,0.0,0.0,10.0,30.0,0.0,0.0,0.0,0.0,0.0,1199.3872436523438,2,Ivanov O.G.,1969
3034,60.0,0.0,0.0,0.0,0.0,10.0,30.0,0.0,0.0,0.0,0.0,0.0,1073.2651123046876,3,Ivanov O.G.,1969
3035,60.0,0.0,0.0,0.0,0.0,10.0,30.0,0.0,0.0,0.0,0.0,0.0,982.4360107421875,4,Ivanov O.G.,1969
3036,60.0,0.0,0.0,0.0,0.0,10.0,30.0,0.0,0.0,0.0,0.0,0.0,913.904150390625,5,Ivanov O.G.,1969
3037,60.0,0.0,0.0,0.0,0.0,10.0,30.0,0.0,0.0,0.0,0.0,0.0,860.3566650390625,6,Ivanov O.G.,1969
3038,60.0,0.0,0.0,0.0,0.0,10.0,30.0,0.0,0.0,0.0,0.0,0.0,817.36337890625,7,Ivanov O.G.,1969
3039,60.0,0.0,0.0,0.0,0.0,10.0,30.0,0.0,0.0,0.0,0.0,0.0,782.0838684082031,8,Ivanov O.G.,1969
3040,60.0,0.0,0.0,0.0,0.0,10.0,30.0,0.0,0.0,0.0,0.0,0.0,752.6130432128906,9,Ivanov O.G.,1969
3041,60.0,0.0,0.0,0.0,0.0,10.0,30.0,0.0,0.0,0.0,0.0,0.0,727.6254943847656,10,Ivanov O.G.,1969
3042,60.0,0.0,0.0,0.0,0.0,10.0,30.0,0.0,0.0,0.0,0.0,0.0,706.1704467773437,11,Ivanov O.G.,1969
3043,60.0,0.0,0.0,0.0,0.0,10.0,30.0,0.0,0.0,0.0,0.0,0.0,687.5482849121094,12,Ivanov O.G.,1969
3044,80.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,1051.6925415039063,5,Ivanov O.G.,1969
3045,80.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,985.0954956054687,6,Ivanov O.G.,1969
3046,80.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,931.0986694335937,7,Ivanov O.G.,1969
3047,80.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,886.43515625,8,Ivanov O.G.,1969
3048,80.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,848.8775390625,9,Ivanov O.G.,1969
3049,80.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,816.8550170898437,10,Ivanov O.G.,1969
3050,80.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,789.2279418945312,11,Ivanov O.G.,1969
3051,80.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,765.1494506835937,12,Ivanov O.G.,1969
3052,70.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,10.0,0.0,0.0,0.0,1152.452001953125,5,Ivanov O.G.,1969
3053,70.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,10.0,0.0,0.0,0.0,1084.599462890625,6,Ivanov O.G.,1969
3054,70.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,10.0,0.0,0.0,0.0,1028.2287963867188,7,Ivanov O.G.,1969
3055,70.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,10.0,0.0,0.0,0.0,980.6529296875,8,Ivanov O.G.,1969
3056,70.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,10.0,0.0,0.0,0.0,939.9625610351562,9,Ivanov O.G.,1969
3057,70.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,10.0,0.0,0.0,0.0,904.7638305664062,10,Ivanov O.G.,1969
3058,70.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,10.0,0.0,0.0,0.0,874.015234375,11,Ivanov O.G.,1969
3059,70.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,10.0,0.0,0.0,0.0,846.9230712890625,12,Ivanov O.G.,1969
3060,60.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,0.0,0.0,0.0,1103.2806762695313,7,Ivanov O.G.,1969
3061,60.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,0.0,0.0,0.0,1058.372412109375,8,Ivanov O.G.,1969
3062,60.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,0.0,0.0,0.0,1019.218359375,9,Ivanov O.G.,1969
3063,60.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,0.0,0.0,0.0,984.779150390625,10,Ivanov O.G.,1969
3064,60.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,0.0,0.0,0.0,954.2515625,11,Ivanov O.G.,1969
3065,60.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,0.0,0.0,0.0,927.00498046875,12,Ivanov O.G.,1969
3066,70.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,10.0,0.0,0.0,1105.5691284179688,5,Ivanov O.G.,1969
3067,70.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,10.0,0.0,0.0,1060.0463012695313,6,Ivanov O.G.,1969
3068,70.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,10.0,0.0,0.0,1022.5090698242187,7,Ivanov O.G.,1969
3069,70.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,10.0,0.0,0.0,991.0255493164062,8,Ivanov O.G.,1969
3070,70.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,10.0,0.0,0.0,964.2406372070312,9,Ivanov O.G.,1969
3071,70.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,10.0,0.0,0.0,941.1755126953125,10,Ivanov O.G.,1969
3072,70.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,10.0,0.0,0.0,921.10556640625,11,Ivanov O.G.,1969
3073,70.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,10.0,0.0,0.0,903.4830078125,12,Ivanov O.G.,1969
3074,60.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,20.0,0.0,0.0,1006.0563720703125,7,Ivanov O.G.,1969
3075,60.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,20.0,0.0,0.0,974.8736328125,8,Ivanov O.G.,1969
3076,60.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,20.0,0.0,0.0,948.2973999023437,9,Ivanov O.G.,1969
3077,60.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,20.0,0.0,0.0,925.3772338867187,10,Ivanov O.G.,1969
3078,60.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,20.0,0.0,0.0,905.4071411132812,11,Ivanov O.G.,1969
3079,60.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,20.0,0.0,0.0,887.8520874023437,12,Ivanov O.G.,1969
3080,70.0,0.0,0.0,0.0,0.0,10.0,0.0,20.0,0.0,0.0,0.0,0.0,1084.3660034179688,5,Ivanov O.G.,1969
3081,70.0,0.0,0.0,0.0,0.0,10.0,0.0,20.0,0.0,0.0,0.0,0.0,1016.1900390625,6,Ivanov O.G.,1969
3082,70.0,0.0,0.0,0.0,0.0,10.0,0.0,20.0,0.0,0.0,0.0,0.0,962.2736572265625,7,Ivanov O.G.,1969
3083,70.0,0.0,0.0,0.0,0.0,10.0,0.0,20.0,0.0,0.0,0.0,0.0,918.5665649414062,8,Ivanov O.G.,1969
3084,70.0,0.0,0.0,0.0,0.0,10.0,0.0,20.0,0.0,0.0,0.0,0.0,882.4198974609375,9,Ivanov O.G.,1969
3085,70.0,0.0,0.0,0.0,0.0,10.0,0.0,20.0,0.0,0.0,0.0,0.0,852.0280517578125,10,Ivanov O.G.,1969
3086,70.0,0.0,0.0,0.0,0.0,10.0,0.0,20.0,0.0,0.0,0.0,0.0,826.118017578125,11,Ivanov O.G.,1969
3087,70.0,0.0,0.0,0.0,0.0,10.0,0.0,20.0,0.0,0.0,0.0,0.0,803.7665771484375,12,Ivanov O.G.,1969
3088,60.0,0.0,0.0,0.0,0.0,20.0,0.0,20.0,0.0,0.0,0.0,0.0,966.4560913085937,7,Ivanov O.G.,1969
3089,60.0,0.0,0.0,0.0,0.0,20.0,0.0,20.0,0.0,0.0,0.0,0.0,925.3443969726562,8,Ivanov O.G.,1969
3090,60.0,0.0,0.0,0.0,0.0,20.0,0.0,20.0,0.0,0.0,0.0,0.0,891.1508544921875,9,Ivanov O.G.,1969
3091,60.0,0.0,0.0,0.0,0.0,20.0,0.0,20.0,0.0,0.0,0.0,0.0,862.2648071289062,10,Ivanov O.G.,1969
3092,60.0,0.0,0.0,0.0,0.0,20.0,0.0,20.0,0.0,0.0,0.0,0.0,837.5395263671875,11,Ivanov O.G.,1969
3093,60.0,0.0,0.0,0.0,0.0,20.0,0.0,20.0,0.0,0.0,0.0,0.0,816.1363891601562,12,Ivanov O.G.,1969
3094,72.22,0.0,0.0,0.0,0.0,0.0,18.06,0.0,9.72,0.0,0.0,0.0,1514.2614501953126,2,Sasek L.,1972
3095,72.22,0.0,0.0,0.0,0.0,0.0,18.06,0.0,9.72,0.0,0.0,0.0,1320.822119140625,3,Sasek L.,1972
3096,72.22,0.0,0.0,0.0,0.0,0.0,18.06,0.0,9.72,0.0,0.0,0.0,1185.5405639648438,4,Sasek L.,1972
3097,72.22,0.0,0.0,0.0,0.0,0.0,18.06,0.0,9.72,0.0,0.0,0.0,1085.6164916992188,5,Sasek L.,1972
3098,72.22,0.0,0.0,0.0,0.0,0.0,18.06,0.0,9.72,0.0,0.0,0.0,1008.790380859375,6,Sasek L.,1972
3099,72.22,0.0,0.0,0.0,0.0,0.0,18.06,0.0,9.72,0.0,0.0,0.0,947.8830932617187,7,Sasek L.,1972
3100,72.22,0.0,0.0,0.0,0.0,0.0,18.06,0.0,9.72,0.0,0.0,0.0,898.4114135742187,8,Sasek L.,1972
3101,72.22,0.0,0.0,0.0,0.0,0.0,18.06,0.0,0.0,9.72,0.0,0.0,1443.184912109375,2,Sasek L.,1972
3102,72.22,0.0,0.0,0.0,0.0,0.0,18.06,0.0,0.0,9.72,0.0,0.0,1276.7106689453124,3,Sasek L.,1972
3103,72.22,0.0,0.0,0.0,0.0,0.0,18.06,0.0,0.0,9.72,0.0,0.0,1159.0151733398438,4,Sasek L.,1972
3104,72.22,0.0,0.0,0.0,0.0,0.0,18.06,0.0,0.0,9.72,0.0,0.0,1071.3988403320313,5,Sasek L.,1972
3105,72.22,0.0,0.0,0.0,0.0,0.0,18.06,0.0,0.0,9.72,0.0,0.0,1003.6374267578125,6,Sasek L.,1972
3106,72.22,0.0,0.0,0.0,0.0,0.0,18.06,0.0,0.0,9.72,0.0,0.0,949.6686157226562,7,Sasek L.,1972
3107,72.22,0.0,0.0,0.0,0.0,0.0,18.06,0.0,0.0,9.72,0.0,0.0,905.6703857421875,8,Sasek L.,1972
3108,72.22,0.0,0.0,0.0,0.0,0.0,18.06,0.0,0.0,9.72,0.0,0.0,869.1132568359375,9,Sasek L.,1972
3109,72.22,0.0,0.0,0.0,0.0,0.0,0.0,18.06,9.72,0.0,0.0,0.0,1638.9374755859376,2,Sasek L.,1972
3110,72.22,0.0,0.0,0.0,0.0,0.0,0.0,18.06,9.72,0.0,0.0,0.0,1435.9625,3,Sasek L.,1972
